candidate_id,score
CAND_0079757,55.62
CAND_0079973,55.62
CAND_0090382,55.62
CAND_0094112,55.62
CAND_0095314,55.62
CAND_0099590,55.62
CAND_0000105,55.6
CAND_0002802,55.6
CAND_0002957,55.6
CAND_0003458,55.6
CAND_0005069,55.6
CAND_0005604,55.6
CAND_0014620,55.6
CAND_0017460,55.6
CAND_0019853,55.6
CAND_0022230,55.6
CAND_0025465,55.6
CAND_0035186,55.6
CAND_0036639,55.6
CAND_0044645,55.6
CAND_0047435,55.6
CAND_0048156,55.6
CAND_0056549,55.6
CAND_0058046,55.6
CAND_0061788,55.6
CAND_0068032,55.6
CAND_0069111,55.6
CAND_0070193,55.6
CAND_0072867,55.6
CAND_0078275,55.6
CAND_0082986,55.6
CAND_0083824,55.6
CAND_0084161,55.6
CAND_0091865,55.6
CAND_0091906,55.6
CAND_0099417,55.6
CAND_0001727,55.58
CAND_0003070,55.58
CAND_0007168,55.58
CAND_0008578,55.58
CAND_0009934,55.58
CAND_0014074,55.58
CAND_0028351,55.58
CAND_0030825,55.58
CAND_0032566,55.58
CAND_0035403,55.58
CAND_0035413,55.58
CAND_0038294,55.58
CAND_0041407,55.58
CAND_0042961,55.58
CAND_0043341,55.58
CAND_0047077,55.58
CAND_0056456,55.58
CAND_0058644,55.58
CAND_0058662,55.58
CAND_0059563,55.58
CAND_0069936,55.58
CAND_0073748,55.58
CAND_0074216,55.58
CAND_0075079,55.58
CAND_0078172,55.58
CAND_0079985,55.58
CAND_0084250,55.58
CAND_0098004,55.58
CAND_0098594,55.58
CAND_0099653,55.58
CAND_0009700,55.56
CAND_0014704,55.56
CAND_0017702,55.56
CAND_0018809,55.56
CAND_0027918,55.56
CAND_0029113,55.56
CAND_0032009,55.56
CAND_0032112,55.56
CAND_0032145,55.56
CAND_0035402,55.56
CAND_0035443,55.56
CAND_0038736,55.56
CAND_0041756,55.56
CAND_0045188,55.56
CAND_0049255,55.56
CAND_0049882,55.56
CAND_0051374,55.56
CAND_0053839,55.56
CAND_0055795,55.56
CAND_0055833,55.56
CAND_0060502,55.56
CAND_0063798,55.56
CAND_0064662,55.56
CAND_0071125,55.56
CAND_0071838,55.56
CAND_0072690,55.56
CAND_0072748,55.56
CAND_0077950,55.56
CAND_0080005,55.56
CAND_0087344,55.56
CAND_0087913,55.56
CAND_0088103,55.56
CAND_0090522,55.56
CAND_0090693,55.56
CAND_0091714,55.56
CAND_0093651,55.56
CAND_0094441,55.56
CAND_0095289,55.56
CAND_0098588,55.56
CAND_0000305,55.54
CAND_0009143,55.54
CAND_0010083,55.54
CAND_0011868,55.54
CAND_0017436,55.54
CAND_0020711,55.54
CAND_0021335,55.54
CAND_0022044,55.54
CAND_0024672,55.54
CAND_0027158,55.54
CAND_0028803,55.54
CAND_0033964,55.54
CAND_0034007,55.54
CAND_0034333,55.54
CAND_0038228,55.54
CAND_0038340,55.54
CAND_0039213,55.54
CAND_0039928,55.54
CAND_0044336,55.54
CAND_0061558,55.54
CAND_0065940,55.54
CAND_0066446,55.54
CAND_0068308,55.54
CAND_0073885,55.54
CAND_0076978,55.54
CAND_0078355,55.54
CAND_0081306,55.54
CAND_0082779,55.54
CAND_0088867,55.54
CAND_0089336,55.54
CAND_0092022,55.54
CAND_0096938,55.54
CAND_0097926,55.54
CAND_0098284,55.54
CAND_0099191,55.54
CAND_0099462,55.54
CAND_0099476,55.54
CAND_0000875,55.52
CAND_0006257,55.52
CAND_0006649,55.52
CAND_0010140,55.52
CAND_0018481,55.52
CAND_0018759,55.52
CAND_0019844,55.52
CAND_0022477,55.52
CAND_0024507,55.52
CAND_0024754,55.52
CAND_0027264,55.52
CAND_0033102,55.52
CAND_0033916,55.52
CAND_0035390,55.52
CAND_0037355,55.52
CAND_0039974,55.52
CAND_0043400,55.52
CAND_0045975,55.52
CAND_0047348,55.52
CAND_0048356,55.52
CAND_0051080,55.52
CAND_0060299,55.52
CAND_0066859,55.52
CAND_0067321,55.52
CAND_0069828,55.52
CAND_0070404,55.52
CAND_0072492,55.52
CAND_0074991,55.52
CAND_0075643,55.52
CAND_0081560,55.52
CAND_0082042,55.52
CAND_0083219,55.52
CAND_0083548,55.52
CAND_0084075,55.52
CAND_0084500,55.52
CAND_0084937,55.52
CAND_0085902,55.52
CAND_0087314,55.52
CAND_0095422,55.52
CAND_0096993,55.52
CAND_0099829,55.52
CAND_0005530,55.5
CAND_0010029,55.5
CAND_0014228,55.5
CAND_0021039,55.5
CAND_0024570,55.5
CAND_0028545,55.5
CAND_0029220,55.5
CAND_0033587,55.5
CAND_0035701,55.5
CAND_0038622,55.5
CAND_0043190,55.5
CAND_0044307,55.5
CAND_0050442,55.5
CAND_0052051,55.5
CAND_0058324,55.5
CAND_0058332,55.5
CAND_0062096,55.5
CAND_0063174,55.5
CAND_0079019,55.5
CAND_0081160,55.5
CAND_0083549,55.5
CAND_0086464,55.5
CAND_0086550,55.5
CAND_0088202,55.5
CAND_0090928,55.5
CAND_0094332,55.5
CAND_0004271,55.48
CAND_0005609,55.48
CAND_0006986,55.48
CAND_0010709,55.48
CAND_0012536,55.48
CAND_0012880,55.48
CAND_0014495,55.48
CAND_0017829,55.48
CAND_0019312,55.48
CAND_0020143,55.48
CAND_0022846,55.48
CAND_0027375,55.48
CAND_0028096,55.48
CAND_0028560,55.48
CAND_0030943,55.48
CAND_0031524,55.48
CAND_0033319,55.48
CAND_0035333,55.48
CAND_0042138,55.48
CAND_0045728,55.48
CAND_0045772,55.48
CAND_0046355,55.48
CAND_0054096,55.48
CAND_0055338,55.48
CAND_0055586,55.48
CAND_0063656,55.48
CAND_0064682,55.48
CAND_0070606,55.48
CAND_0075186,55.48
CAND_0086579,55.48
CAND_0087372,55.48
CAND_0088926,55.48
CAND_0090053,55.48
CAND_0093418,55.48
CAND_0099449,55.48
CAND_0008391,55.46
CAND_0010593,55.46
CAND_0010715,55.46
CAND_0011593,55.46
CAND_0015517,55.46
CAND_0016474,55.46
CAND_0018024,55.46
CAND_0021159,55.46
CAND_0026267,55.46
CAND_0026872,55.46
CAND_0032453,55.46
CAND_0038787,55.46
CAND_0040328,55.46
CAND_0041164,55.46
CAND_0042015,55.46
CAND_0043071,55.46
CAND_0047192,55.46
CAND_0048559,55.46
CAND_0050948,55.46
CAND_0066738,55.46
CAND_0068863,55.46
CAND_0072995,55.46
CAND_0081960,55.46
CAND_0087018,55.46
CAND_0091542,55.46
CAND_0093059,55.46
CAND_0096223,55.46
CAND_0096392,55.46
CAND_0003967,55.44
CAND_0004715,55.44
CAND_0005793,55.44
CAND_0006066,55.44
CAND_0008220,55.44
CAND_0009386,55.44
CAND_0016311,55.44
CAND_0017401,55.44
CAND_0021096,55.44
CAND_0021992,55.44
CAND_0022476,55.44
CAND_0023261,55.44
CAND_0027250,55.44
CAND_0029688,55.44
CAND_0030291,55.44
CAND_0036146,55.44
CAND_0037179,55.44
CAND_0041015,55.44
CAND_0043380,55.44
CAND_0045818,55.44
CAND_0049508,55.44
CAND_0049872,55.44
CAND_0050295,55.44
CAND_0051509,55.44
CAND_0058876,55.44
CAND_0064405,55.44
CAND_0066413,55.44
CAND_0069078,55.44
CAND_0072146,55.44
CAND_0075036,55.44
CAND_0075054,55.44
CAND_0076057,55.44
CAND_0078343,55.44
CAND_0082901,55.44
CAND_0083826,55.44
CAND_0084340,55.44
CAND_0086737,55.44
CAND_0086879,55.44
CAND_0089252,55.44
CAND_0098220,55.44
CAND_0098359,55.44
CAND_0003681,55.42
CAND_0004744,55.42
CAND_0008442,55.42
CAND_0010225,55.42
CAND_0013555,55.42
CAND_0015602,55.42
CAND_0018264,55.42
CAND_0019325,55.42
CAND_0019565,55.42
CAND_0022175,55.42
CAND_0022213,55.42
CAND_0024540,55.42
CAND_0035952,55.42
CAND_0045466,55.42
CAND_0045985,55.42
CAND_0049032,55.42
CAND_0054351,55.42
CAND_0059944,55.42
CAND_0062443,55.42
CAND_0066225,55.42
CAND_0074109,55.42
CAND_0074706,55.42
CAND_0075280,55.42
CAND_0079919,55.42
CAND_0082641,55.42
CAND_0084951,55.42
CAND_0087487,55.42
CAND_0092441,55.42
CAND_0092700,55.42
CAND_0096820,55.42
CAND_0097538,55.42
CAND_0099053,55.42
CAND_0099825,55.42
CAND_0002561,55.4
CAND_0007183,55.4
CAND_0013421,55.4
CAND_0016420,55.4
CAND_0019347,55.4
CAND_0026257,55.4
CAND_0026908,55.4
CAND_0027937,55.4
CAND_0035420,55.4
CAND_0037306,55.4
CAND_0049596,55.4
CAND_0049821,55.4
CAND_0051044,55.4
CAND_0053643,55.4
CAND_0056314,55.4
CAND_0056319,55.4
CAND_0057576,55.4
CAND_0059726,55.4
CAND_0069552,55.4
CAND_0070722,55.4
CAND_0077818,55.4
CAND_0083811,55.4
CAND_0086186,55.4
CAND_0086312,55.4
CAND_0088344,55.4
CAND_0089700,55.4
CAND_0006158,55.38
CAND_0017492,55.38
CAND_0018899,55.38
CAND_0020382,55.38
CAND_0023953,55.38
CAND_0024096,55.38
CAND_0024969,55.38
CAND_0025592,55.38
CAND_0028029,55.38
CAND_0030556,55.38
CAND_0033823,55.38
CAND_0035415,55.38
CAND_0036523,55.38
CAND_0038038,55.38
CAND_0042436,55.38
CAND_0043686,55.38
CAND_0051083,55.38
CAND_0051111,55.38
CAND_0053815,55.38
CAND_0055154,55.38
CAND_0056752,55.38
CAND_0056967,55.38
CAND_0065487,55.38
CAND_0067584,55.38
CAND_0067694,55.38
CAND_0068434,55.38
CAND_0073310,55.38
CAND_0075749,55.38
CAND_0085659,55.38
CAND_0086711,55.38
CAND_0091256,55.38
CAND_0095538,55.38
CAND_0001031,55.36
CAND_0003048,55.36
CAND_0008661,55.36
CAND_0012105,55.36
CAND_0016620,55.36
CAND_0024554,55.36
CAND_0029167,55.36
CAND_0030514,55.36
CAND_0031992,55.36
CAND_0035445,55.36
CAND_0037535,55.36
CAND_0039774,55.36
CAND_0043607,55.36
CAND_0050104,55.36
CAND_0052950,55.36
CAND_0057332,55.36
CAND_0057497,55.36
CAND_0058771,55.36
CAND_0063169,55.36
CAND_0067168,55.36
CAND_0073055,55.36
CAND_0076577,55.36
CAND_0080184,55.36
CAND_0083981,55.36
CAND_0086190,55.36
CAND_0087481,55.36
CAND_0095677,55.36
CAND_0003242,55.34
CAND_0004168,55.34
CAND_0007143,55.34
CAND_0007690,55.34
CAND_0009848,55.34
CAND_0011580,55.34
CAND_0013263,55.34
CAND_0014872,55.34
CAND_0018055,55.34
CAND_0021357,55.34
CAND_0021383,55.34
CAND_0030877,55.34
CAND_0031657,55.34
CAND_0031667,55.34
CAND_0035867,55.34
CAND_0038277,55.34
CAND_0058860,55.34
CAND_0062791,55.34
CAND_0069857,55.34
CAND_0071518,55.34
CAND_0071562,55.34
CAND_0073422,55.34
CAND_0078136,55.34
CAND_0086334,55.34
CAND_0092659,55.34
CAND_0096851,55.34
CAND_0098382,55.34
CAND_0098919,55.34
CAND_0000493,55.32
CAND_0006619,55.32
CAND_0008278,55.32
CAND_0013507,55.32
CAND_0015220,55.32
CAND_0021488,55.32
CAND_0021860,55.32
CAND_0023982,55.32
CAND_0037210,55.32
CAND_0039006,55.32
CAND_0039173,55.32
CAND_0046304,55.32
CAND_0046462,55.32
CAND_0054511,55.32
CAND_0062499,55.32
CAND_0069203,55.32
CAND_0071437,55.32
CAND_0071872,55.32
CAND_0084835,55.32
CAND_0089213,55.32
CAND_0091072,55.32
CAND_0093336,55.32
CAND_0098423,55.32
CAND_0098690,55.32
CAND_0004543,55.3
CAND_0008168,55.3
CAND_0014721,55.3
CAND_0020357,55.3
CAND_0028891,55.3
CAND_0029365,55.3
CAND_0033730,55.3
CAND_0040929,55.3
CAND_0044153,55.3
CAND_0049491,55.3
CAND_0051780,55.3
CAND_0054257,55.3
CAND_0056114,55.3
CAND_0063821,55.3
CAND_0064391,55.3
CAND_0070831,55.3
CAND_0075672,55.3
CAND_0079981,55.3
CAND_0082607,55.3
CAND_0085741,55.3
CAND_0085743,55.3
CAND_0090479,55.3
CAND_0091540,55.3
CAND_0092000,55.3
CAND_0093482,55.3
CAND_0097203,55.3
CAND_0003911,55.28
CAND_0004675,55.28
CAND_0004739,55.28
CAND_0005369,55.28
CAND_0007219,55.28
CAND_0010903,55.28
CAND_0012100,55.28
CAND_0015673,55.28
CAND_0017506,55.28
CAND_0017789,55.28
CAND_0019590,55.28
CAND_0021185,55.28
CAND_0021487,55.28
CAND_0023751,55.28
CAND_0025875,55.28
CAND_0030618,55.28
CAND_0031825,55.28
CAND_0034285,55.28
CAND_0034457,55.28
CAND_0035793,55.28
CAND_0035977,55.28
CAND_0041362,55.28
CAND_0043712,55.28
CAND_0049101,55.28
CAND_0053989,55.28
CAND_0057548,55.28
CAND_0059968,55.28
CAND_0061054,55.28
CAND_0063415,55.28
CAND_0072391,55.28
CAND_0074051,55.28
CAND_0075306,55.28
CAND_0079944,55.28
CAND_0082847,55.28
CAND_0084348,55.28
CAND_0090357,55.28
CAND_0092131,55.28
CAND_0092643,55.28
CAND_0094444,55.28
CAND_0094974,55.28
CAND_0001791,55.26
CAND_0003957,55.26
CAND_0014172,55.26
CAND_0014310,55.26
CAND_0018920,55.26
CAND_0024089,55.26
CAND_0035787,55.26
CAND_0036737,55.26
CAND_0037027,55.26
CAND_0045467,55.26
CAND_0052182,55.26
CAND_0053524,55.26
CAND_0064955,55.26
CAND_0065987,55.26
CAND_0066943,55.26
CAND_0070240,55.26
CAND_0075305,55.26
CAND_0077189,55.26
CAND_0079418,55.26
CAND_0081232,55.26
CAND_0084686,55.26
CAND_0084777,55.26
CAND_0087280,55.26
CAND_0090948,55.26
CAND_0093720,55.26
CAND_0001303,55.24
CAND_0001782,55.24
CAND_0003419,55.24
CAND_0008571,55.24
CAND_0011559,55.24
CAND_0012976,55.24
CAND_0015888,55.24
CAND_0018272,55.24
CAND_0019959,55.24
CAND_0023272,55.24
CAND_0027269,55.24
CAND_0027734,55.24
CAND_0028072,55.24
CAND_0029846,55.24
CAND_0030068,55.24
CAND_0039649,55.24
CAND_0040213,55.24
CAND_0046700,55.24
CAND_0047293,55.24
CAND_0049310,55.24
CAND_0051808,55.24
CAND_0057361,55.24
CAND_0060047,55.24
CAND_0064205,55.24
CAND_0064653,55.24
CAND_0064667,55.24
CAND_0070547,55.24
CAND_0075651,55.24
CAND_0078064,55.24
CAND_0082084,55.24
CAND_0082126,55.24
CAND_0084106,55.24
CAND_0089066,55.24
CAND_0092862,55.24
CAND_0097019,55.24
CAND_0098984,55.24
CAND_0004503,55.22
CAND_0006460,55.22
CAND_0009018,55.22
CAND_0017334,55.22
CAND_0018958,55.22
CAND_0019255,55.22
CAND_0020092,55.22
CAND_0022940,55.22
CAND_0023635,55.22
CAND_0027498,55.22
CAND_0049068,55.22
CAND_0052848,55.22
CAND_0059050,55.22
CAND_0063979,55.22
CAND_0065279,55.22
CAND_0069901,55.22
CAND_0079099,55.22
CAND_0080421,55.22
CAND_0084438,55.22
CAND_0088172,55.22
CAND_0090620,55.22
CAND_0092893,55.22
CAND_0094954,55.22
CAND_0095125,55.22
CAND_0095913,55.22
CAND_0096301,55.22
CAND_0096740,55.22
CAND_0096764,55.22
CAND_0098209,55.22
CAND_0004183,55.2
CAND_0005680,55.2
CAND_0006140,55.2
CAND_0010606,55.2
CAND_0012272,55.2
CAND_0013825,55.2
CAND_0018075,55.2
CAND_0022822,55.2
CAND_0023362,55.2
CAND_0023622,55.2
CAND_0026465,55.2
CAND_0032732,55.2
CAND_0035312,55.2
CAND_0037165,55.2
CAND_0037799,55.2
CAND_0038151,55.2
CAND_0040205,55.2
CAND_0042498,55.2
CAND_0045334,55.2
CAND_0049901,55.2
CAND_0053505,55.2
CAND_0056820,55.2
CAND_0057537,55.2
CAND_0066380,55.2
CAND_0073475,55.2
CAND_0080747,55.2
CAND_0082555,55.2
CAND_0082900,55.2
CAND_0084401,55.2
CAND_0092196,55.2
CAND_0092864,55.2
CAND_0097144,55.2
CAND_0001881,55.18
CAND_0008047,55.18
CAND_0011950,55.18
CAND_0021331,55.18
CAND_0023738,55.18
CAND_0025777,55.18
CAND_0025901,55.18
CAND_0037604,55.18
CAND_0040078,55.18
CAND_0040385,55.18
CAND_0040735,55.18
CAND_0041962,55.18
CAND_0043131,55.18
CAND_0044369,55.18
CAND_0045431,55.18
CAND_0046701,55.18
CAND_0046790,55.18
CAND_0047115,55.18
CAND_0048985,55.18
CAND_0049765,55.18
CAND_0049787,55.18
CAND_0051449,55.18
CAND_0058535,55.18
CAND_0060415,55.18
CAND_0062158,55.18
CAND_0065015,55.18
CAND_0065809,55.18
CAND_0066565,55.18
CAND_0069681,55.18
CAND_0071992,55.18
CAND_0072310,55.18
CAND_0074766,55.18
CAND_0075701,55.18
CAND_0082356,55.18
CAND_0082504,55.18
CAND_0085101,55.18
CAND_0087568,55.18
CAND_0094710,55.18
CAND_0096175,55.18
CAND_0096794,55.18
CAND_0000371,55.16
CAND_0000435,55.16
CAND_0000925,55.16
CAND_0005256,55.16
CAND_0007069,55.16
CAND_0008944,55.16
CAND_0008989,55.16
CAND_0010536,55.16
CAND_0015093,55.16
CAND_0023113,55.16
CAND_0025176,55.16
CAND_0025515,55.16
CAND_0025819,55.16
CAND_0029149,55.16
CAND_0030833,55.16
CAND_0034592,55.16
CAND_0034658,55.16
CAND_0036190,55.16
CAND_0037345,55.16
CAND_0043606,55.16
CAND_0045819,55.16
CAND_0046921,55.16
CAND_0051070,55.16
CAND_0052561,55.16
CAND_0057344,55.16
CAND_0068194,55.16
CAND_0068972,55.16
CAND_0073381,55.16
CAND_0077341,55.16
CAND_0077938,55.16
CAND_0080972,55.16
CAND_0082906,55.16
CAND_0085283,55.16
CAND_0086556,55.16
CAND_0091543,55.16
CAND_0091887,55.16
CAND_0000537,55.14
CAND_0004555,55.14
CAND_0006352,55.14
CAND_0006864,55.14
CAND_0007651,55.14
CAND_0008255,55.14
CAND_0012762,55.14
CAND_0012810,55.14
CAND_0016603,55.14
CAND_0019049,55.14
CAND_0020394,55.14
CAND_0020872,55.14
CAND_0023244,55.14
CAND_0031537,55.14
CAND_0033667,55.14
CAND_0038128,55.14
CAND_0049004,55.14
CAND_0049152,55.14
CAND_0057408,55.14
CAND_0057863,55.14
CAND_0058000,55.14
CAND_0072274,55.14
CAND_0074925,55.14
CAND_0078849,55.14
CAND_0081049,55.14
CAND_0082081,55.14
CAND_0084188,55.14
CAND_0094865,55.14
CAND_0098426,55.14
CAND_0099205,55.14
CAND_0005357,55.12
CAND_0013808,55.12
CAND_0018871,55.12
CAND_0019190,55.12
CAND_0020266,55.12
CAND_0022042,55.12
CAND_0031973,55.12
CAND_0034038,55.12
CAND_0041170,55.12
CAND_0050466,55.12
CAND_0052378,55.12
CAND_0054042,55.12
CAND_0057882,55.12
CAND_0058496,55.12
CAND_0059459,55.12
CAND_0062404,55.12
CAND_0067259,55.12
CAND_0073176,55.12
CAND_0074973,55.12
CAND_0075103,55.12
CAND_0076054,55.12
CAND_0076442,55.12
CAND_0079257,55.12
CAND_0081622,55.12
CAND_0081689,55.12
CAND_0081883,55.12
CAND_0082576,55.12
CAND_0091632,55.12
CAND_0001833,55.1
CAND_0002896,55.1
CAND_0005473,55.1
CAND_0009815,55.1
CAND_0010127,55.1
CAND_0010198,55.1
CAND_0012731,55.1
CAND_0019249,55.1
CAND_0020374,55.1
CAND_0023264,55.1
CAND_0033504,55.1
CAND_0042071,55.1
CAND_0046768,55.1
CAND_0046949,55.1
CAND_0047127,55.1
CAND_0049055,55.1
CAND_0055383,55.1
CAND_0062046,55.1
CAND_0064415,55.1
CAND_0068214,55.1
CAND_0078078,55.1
CAND_0080404,55.1
CAND_0083306,55.1
CAND_0083396,55.1
CAND_0088850,55.1
CAND_0096752,55.1
CAND_0097453,55.1
CAND_0002642,55.08
CAND_0004736,55.08
CAND_0005701,55.08
CAND_0008438,55.08
CAND_0013721,55.08
CAND_0014395,55.08
CAND_0016522,55.08
CAND_0020585,55.08
CAND_0023655,55.08
CAND_0039338,55.08
CAND_0040576,55.08
CAND_0041923,55.08
CAND_0043793,55.08
CAND_0045935,55.08
CAND_0057685,55.08
CAND_0065054,55.08
CAND_0070531,55.08
CAND_0071366,55.08
CAND_0073787,55.08
CAND_0082248,55.08
CAND_0084837,55.08
CAND_0084844,55.08
CAND_0090952,55.08
CAND_0098798,55.08
CAND_0099246,55.08
CAND_0001910,55.06
CAND_0004471,55.06
CAND_0011039,55.06
CAND_0012849,55.06
CAND_0013061,55.06
CAND_0021318,55.06
CAND_0021321,55.06
CAND_0028463,55.06
CAND_0030593,55.06
CAND_0032985,55.06
CAND_0036024,55.06
CAND_0039364,55.06
CAND_0039670,55.06
CAND_0041060,55.06
CAND_0041881,55.06
CAND_0048622,55.06
CAND_0048712,55.06
CAND_0049061,55.06
CAND_0054285,55.06
CAND_0055859,55.06
CAND_0064097,55.06
CAND_0065822,55.06
CAND_0069856,55.06
CAND_0078913,55.06
CAND_0084410,55.06
CAND_0087474,55.06
CAND_0087520,55.06
CAND_0088875,55.06
CAND_0091754,55.06
CAND_0091853,55.06
CAND_0095023,55.06
CAND_0096869,55.06
CAND_0000642,55.04
CAND_0006719,55.04
CAND_0009043,55.04
CAND_0011148,55.04
CAND_0013679,55.04
CAND_0017717,55.04
CAND_0022890,55.04
CAND_0023608,55.04
CAND_0028169,55.04
CAND_0030150,55.04
CAND_0033591,55.04
CAND_0039370,55.04
CAND_0042231,55.04
CAND_0044637,55.04
CAND_0048268,55.04
CAND_0056258,55.04
CAND_0056323,55.04
CAND_0058851,55.04
CAND_0060023,55.04
CAND_0062635,55.04
CAND_0063362,55.04
CAND_0066825,55.04
CAND_0067888,55.04
CAND_0068245,55.04
CAND_0071466,55.04
CAND_0073827,55.04
CAND_0075207,55.04
CAND_0077362,55.04
CAND_0082313,55.04
CAND_0085209,55.04
CAND_0086272,55.04
CAND_0088839,55.04
CAND_0089536,55.04
CAND_0097861,55.04
CAND_0097893,55.04
CAND_0098092,55.04
CAND_0001046,55.02
CAND_0001400,55.02
CAND_0003477,55.02
CAND_0007060,55.02
CAND_0015876,55.02
CAND_0017171,55.02
CAND_0017482,55.02
CAND_0018898,55.02
CAND_0023935,55.02
CAND_0027274,55.02
CAND_0035728,55.02
CAND_0036460,55.02
CAND_0038387,55.02
CAND_0038524,55.02
CAND_0040020,55.02
CAND_0047904,55.02
CAND_0052586,55.02
CAND_0054225,55.02
CAND_0055467,55.02
CAND_0062500,55.02
CAND_0067736,55.02
CAND_0070020,55.02
CAND_0080168,55.02
CAND_0081214,55.02
CAND_0081501,55.02
CAND_0082369,55.02
CAND_0088516,55.02
CAND_0092389,55.02
CAND_0000134,55.0
CAND_0000154,55.0
CAND_0001504,55.0
CAND_0004521,55.0
CAND_0007932,55.0
CAND_0011954,55.0
CAND_0012963,55.0
CAND_0013028,55.0
CAND_0013889,55.0
CAND_0019592,55.0
CAND_0028009,55.0
CAND_0028091,55.0
CAND_0033225,55.0
CAND_0033739,55.0
CAND_0034102,55.0
CAND_0034480,55.0
CAND_0034505,55.0
CAND_0039314,55.0
CAND_0041600,55.0
CAND_0049158,55.0
CAND_0054122,55.0
CAND_0054483,55.0
CAND_0062489,55.0
CAND_0063016,55.0
CAND_0063368,55.0
CAND_0073766,55.0
CAND_0074848,55.0
CAND_0077675,55.0
CAND_0078018,55.0
CAND_0078041,55.0
CAND_0083648,55.0
CAND_0088227,55.0
CAND_0093297,55.0
CAND_0095676,55.0
CAND_0097848,55.0
CAND_0099986,55.0
CAND_0000476,54.98
CAND_0002644,54.98
CAND_0005367,54.98
CAND_0007815,54.98
CAND_0012048,54.98
CAND_0015480,54.98
CAND_0016338,54.98
CAND_0016761,54.98
CAND_0017457,54.98
CAND_0019173,54.98
CAND_0019547,54.98
CAND_0019584,54.98
CAND_0021902,54.98
CAND_0040239,54.98
CAND_0047360,54.98
CAND_0049145,54.98
CAND_0053985,54.98
CAND_0055369,54.98
CAND_0055407,54.98
CAND_0056046,54.98
CAND_0060195,54.98
CAND_0060385,54.98
CAND_0063808,54.98
CAND_0065916,54.98
CAND_0068550,54.98
CAND_0073087,54.98
CAND_0074139,54.98
CAND_0080189,54.98
CAND_0083334,54.98
CAND_0086133,54.98
CAND_0086205,54.98
CAND_0088243,54.98
CAND_0088727,54.98
CAND_0092814,54.98
CAND_0097592,54.98
CAND_0099378,54.98
CAND_0000632,54.96
CAND_0005050,54.96
CAND_0007490,54.96
CAND_0011126,54.96
CAND_0019642,54.96
CAND_0020008,54.96
CAND_0020054,54.96
CAND_0023742,54.96
CAND_0028109,54.96
CAND_0029178,54.96
CAND_0031708,54.96
CAND_0037645,54.96
CAND_0037714,54.96
CAND_0037891,54.96
CAND_0039113,54.96
CAND_0041114,54.96
CAND_0044689,54.96
CAND_0045051,54.96
CAND_0046959,54.96
CAND_0048293,54.96
CAND_0048780,54.96
CAND_0050626,54.96
CAND_0051845,54.96
CAND_0052872,54.96
CAND_0055535,54.96
CAND_0056382,54.96
CAND_0059452,54.96
CAND_0062421,54.96
CAND_0063213,54.96
CAND_0068460,54.96
CAND_0069090,54.96
CAND_0071604,54.96
CAND_0074255,54.96
CAND_0074985,54.96
CAND_0077911,54.96
CAND_0082514,54.96
CAND_0083300,54.96
CAND_0086917,54.96
CAND_0095112,54.96
CAND_0097150,54.96
CAND_0097713,54.96
CAND_0097968,54.96
CAND_0002353,54.94
CAND_0002725,54.94
CAND_0004319,54.94
CAND_0007565,54.94
CAND_0007905,54.94
CAND_0010551,54.94
CAND_0011765,54.94
CAND_0013686,54.94
CAND_0015130,54.94
CAND_0017121,54.94
CAND_0018774,54.94
CAND_0023675,54.94
CAND_0024259,54.94
CAND_0027346,54.94
CAND_0031049,54.94
CAND_0037256,54.94
CAND_0039150,54.94
CAND_0044239,54.94
CAND_0047786,54.94
CAND_0053138,54.94
CAND_0058148,54.94
CAND_0061711,54.94
CAND_0063185,54.94
CAND_0065027,54.94
CAND_0072683,54.94
CAND_0079201,54.94
CAND_0083715,54.94
CAND_0087707,54.94
CAND_0093146,54.94
CAND_0001461,54.92
CAND_0012755,54.92
CAND_0021309,54.92
CAND_0023236,54.92
CAND_0023464,54.92
CAND_0023575,54.92
CAND_0023876,54.92
CAND_0024906,54.92
CAND_0026672,54.92
CAND_0028838,54.92
CAND_0030262,54.92
CAND_0032187,54.92
CAND_0038201,54.92
CAND_0040740,54.92
CAND_0042513,54.92
CAND_0047878,54.92
CAND_0050746,54.92
CAND_0051754,54.92
CAND_0052011,54.92
CAND_0052368,54.92
CAND_0052683,54.92
CAND_0054142,54.92
CAND_0057175,54.92
CAND_0060506,54.92
CAND_0063195,54.92
CAND_0063366,54.92
CAND_0066759,54.92
CAND_0069006,54.92
CAND_0069590,54.92
CAND_0069641,54.92
CAND_0073925,54.92
CAND_0080758,54.92
CAND_0092263,54.92
CAND_0095490,54.92
CAND_0096313,54.92
CAND_0099312,54.92
CAND_0099597,54.92
CAND_0007151,54.9
CAND_0013044,54.9
CAND_0021011,54.9
CAND_0022465,54.9
CAND_0025230,54.9
CAND_0032133,54.9
CAND_0033414,54.9
CAND_0034963,54.9
CAND_0037174,54.9
CAND_0038642,54.9
CAND_0042017,54.9
CAND_0047273,54.9
CAND_0050072,54.9
CAND_0051740,54.9
CAND_0053975,54.9
CAND_0058987,54.9
CAND_0059068,54.9
CAND_0059604,54.9
CAND_0063267,54.9
CAND_0064002,54.9
CAND_0068696,54.9
CAND_0070714,54.9
CAND_0086282,54.9
CAND_0090037,54.9
CAND_0093474,54.9
CAND_0093590,54.9
CAND_0094362,54.9
CAND_0000827,54.88
CAND_0005634,54.88
CAND_0010416,54.88
CAND_0015667,54.88
CAND_0019126,54.88
CAND_0019272,54.88
